baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PSPPH_4620	6.58740685632706	-0.819813615959537	1.16634356271014	-0.702892048424053	0.482123026907285	NA
PSPPH_4621	4.4849957151981	0.542161844288462	1.48783944373621	0.36439539667466	0.715562772458488	NA
PSPPH_4622	23.0018871576637	-0.368485072338088	0.623487712236695	-0.591006149930666	0.554516300322117	0.767392947562659
PSPPH_4623	12.8370620923131	0.37222960205945	0.848240507332236	0.438825543984138	0.660787949930073	NA
PSPPH_4624	3.20899573267007	1.65359537550098	1.84837945471131	0.894618997893616	0.370990792704088	NA
PSPPH_4625	2.00347000351977	0.781880631790554	2.18324263727356	0.358128143176504	0.720247418733528	NA
PSPPH_4626	2.87620449950914	2.45816470804079	2.03223812480156	1.20958497827651	0.226438185140586	NA
PSPPH_4627	34.5892312813337	2.08775393065543	0.619458848632351	3.3702867192305	0.000750900087363582	0.00708991565768972
PSPPH_4628	11.4940703538657	0.566886099579556	0.910395212901479	0.62268132734668	0.533493955663172	NA
PSPPH_4629	8.11007133726235	-1.47131164082087	1.06636200054607	-1.37974875330088	0.167664016239333	NA
fecB	3.94023917974562	1.29044336284037	1.64140722655778	0.786181114571173	0.431761388491776	NA
fecC	3.2513495804168	0.410898795600983	1.65981921330191	0.24755635572116	0.80447768277022	NA
fecD	1.67067877035884	1.54994339536052	2.40793188497551	0.643682408556287	0.519781399494647	NA
PSPPH_4633	1.63470434905238	1.50257913742714	2.41595313912584	0.621940514115607	0.533980983721473	NA
PSPPH_4634	4.85361755559603	-1.32662394759109	1.36435068589218	-0.972348210257669	0.330877347365397	NA
PSPPH_4635	9.75659919163189	0.766386935102248	1.00972775009047	0.75900353836327	0.447850440145226	NA
add	45.1665239479746	-0.615425349931732	0.454524633048933	-1.35399779282254	0.175737081887832	0.415775831393592
PSPPH_4637	47.0439523086867	-0.295211353204977	0.456256490745971	-0.647029377537866	0.517612930436725	0.74016148506894
PSPPH_4638	5.61857260173547	1.00369414973176	1.37594330803505	0.729458942000386	0.465720974217927	NA
PSPPH_4639	7.1839341085314	1.221708524045	1.18739634370231	1.02889699006122	0.303528082938544	NA
PSPPH_4640	30.3494357875062	0.22801096065495	0.560020746090224	0.407147346320301	0.683899771040418	0.852554511020905
PSPPH_4641	6.25603466242634	0.93215511119292	1.24660326291969	0.747756033471067	0.454607326150444	NA
PSPPH_4642	14.8285092264713	-0.978752855294329	0.768959435829364	-1.27282768074585	0.203079196312382	0.44933802240547
PSPPH_4643	115.546085860096	4.55194986141593	0.528391306452828	8.61473269114488	7.01049651016822e-18	8.89331557289911e-16
cueR	15.0412491490851	1.39011993104636	0.902491491273078	1.54031361457538	0.123483926738076	0.33843742883769
PSPPH_4645	104.806317084771	0.588822658508534	0.332530620934038	1.77073214146295	0.0766052549388163	0.246632278980744
PSPPH_4646	4.23441397663757	0.509004581255769	1.52351638794816	0.334098527119414	0.738305211467347	NA
PSPPH_4647	268.466962269272	-0.758395179006626	0.219152948100222	-3.46057484319034	0.000539023374094458	0.00537812085613347
PSPPH_4648	39.3570826042004	-0.107402181483799	0.503489115405216	-0.213315796106853	0.831080653577263	0.922499525470762
PSPPH_4649	2.9981618414998	0.200627212800904	1.71258941302828	0.117148460264125	0.906742408342562	NA
PSPPH_4650	20.3884866301212	0.51772959356879	0.682421362365425	0.758665572505268	0.448052636359278	0.69194911493398
PSPPH_4651	16.494570787764	0.895319790371211	0.787165083804205	1.13739774386882	0.255372050028628	0.512668531481736
PSPPH_4652	9.47013459634593	0.556155902071448	0.996062981754769	0.558354152557367	0.576602573372473	NA
PSPPH_4653	9.75645537756242	-0.0140017517705165	0.965019108973559	-0.0145093000131463	0.988423659707661	NA
PSPPH_4654	29.1719388994059	0.107805457790741	0.561443148971954	0.192014913688307	0.847730523360893	0.928981536089436
PSPPH_4655	18.494506044337	0.774402476299259	0.752727096823614	1.02879580071863	0.303575640444743	0.56643876037344
PSPPH_4656	14.8726252915921	0.287726175165795	0.786954134621295	0.365620005674482	0.714648644856103	0.867815866535578
PSPPH_4657	19.3960053648953	-0.560517748361742	0.68880116114385	-0.813758425480765	0.415783356350148	0.666855425235879
PSPPH_4658	12.7481855431335	-0.444671991915772	0.83667670653065	-0.531474090822537	0.595090290886155	NA
PSPPH_4659	5.53224650293735	-0.0840573628879181	1.39337850153141	-0.0603262952568405	0.95189575949379	NA
maoC2	24.5354011595494	-1.74432427804796	0.606331387766645	-2.8768497116288	0.00401666846271794	0.0277212559188617
PSPPH_4661	42.978266688519	0.479098838244111	0.472701941717908	1.01353262164093	0.310805822533951	0.572209199191739
PSPPH_4662	25.8771956247021	0.370468631418757	0.611088911069667	0.606243420078232	0.54435312389729	0.761434848547594
PSPPH_4663	5.85503199813024	0.182473185213179	1.2897889534749	0.141475227184701	0.887494529032617	NA
PSPPH_4664	21.2202340681356	0.908301876083034	0.685365017074388	1.32528193510707	0.185077658339916	0.424163305092685
mpl	77.7051960573138	1.27421627843803	0.380256664448101	3.35093739984126	0.000805385065662657	0.00739843384457006
PSPPH_4666	103.89673429257	1.29305245670797	0.327735217693219	3.94541809027784	0.000079660860370422	0.0010558036419244
eutB	36.9901505115073	-0.179027285420242	0.499472394840824	-0.358432792821906	0.720019454531074	0.870295747219047
eutC	18.4913214872161	-0.277383094635157	0.70232281341795	-0.394950995946201	0.692879053589211	0.856736963404693
PSPPH_4669	42.528580377327	-0.702530269849066	0.462143361554872	-1.52015657540859	0.128471628336741	0.345008485775281
PSPPH_4670	20.7814392151839	-0.242341449342905	0.67404728849725	-0.35953182139964	0.719197276945499	0.869927690226486
PSPPH_4671	13.5780791991928	-1.40243981596693	0.811367610960934	-1.72848878488749	0.083900629999719	NA
ppa	161.531709482948	-0.0371569087066442	0.256650891135152	-0.144776075166937	0.884887672435871	0.948076701802803
PSPPH_4673	0.542349899140456	1.57940721575161	3.93350697694051	0.401526481333477	0.688032545405405	NA
PSPPH_4674	0.735124672622762	2.02142557341529	3.49397422917096	0.578546217238393	0.562895403669772	NA
PSPPH_4675	14.742961048482	0.151862175403987	0.803486137808309	0.189004101325538	0.850089602334495	0.930036427358971
PSPPH_4676	6.14031293280648	-0.0581093079721771	1.21533932290911	-0.0478132377327208	0.961865086438248	NA
PSPPH_4677	14.4294681435938	0.567644140723722	0.860509943370244	0.659660176035278	0.509471928215451	NA
PSPPH_4678	0.93555409773608	0.400968921394146	2.95624200598649	0.13563467421888	0.892110092680626	NA
PSPPH_4679	3.4722447595301	-0.0712671891152131	1.64842804043755	-0.0432334244304023	0.96551546114604	NA
PSPPH_4680	3.65368301987863	1.39670117232081	1.69656807642036	0.823250886146433	0.410365336855467	NA
PSPPH_4681	2.91458555712762	0.733629717569598	1.85562559490959	0.395354385918211	0.692581367486841	NA
PSPPH_4682	4.75482353254285	-0.513522142105638	1.34574866727649	-0.381588445593558	0.702766655949861	NA
PSPPH_4683	2.95968921930029	2.52250655583492	2.10148351306359	1.20034563209946	0.230005134411819	NA
PSPPH_4684	0.34957512565815	0.93826379179966	4.72133854419585	0.198728344306745	0.842475250672287	NA
PSPPH_4685	0.385549546964611	1.09780523014529	4.85437434675221	0.226147625157869	0.821086604390077	NA
PSPPH_4686	11.1781708126654	1.60155284551007	1.03555959200721	1.54655787834074	0.121969893382895	NA
PSPPH_4689	0.742779324253775	-0.173639414248294	3.27168109038589	-0.0530734535094352	0.957673382664273	NA
PSPPH_4690	10.9903924409692	0.327081172048273	0.918497487842884	0.356104590788193	0.721762239344973	NA
PSPPH_4691	8.12061961738876	0.385066694046632	1.06350074065962	0.362074683472061	0.717296221620179	NA
PSPPH_4692	29.247657867616	0.42403267440012	0.626534369635937	0.676790763524297	0.498538719286108	0.727331406450269
PSPPH_4693	11.3684311503723	1.36832109604142	0.958104241384177	1.42815472152029	0.153247329861038	NA
PSPPH_4694	8.41105700280296	0.678722286547752	1.07642519162996	0.630533632829616	0.52834550513706	NA
PSPPH_4695	1.4070865653849	-4.95235628670748	2.83151532633238	-1.74901270731322	0.0802888228889951	NA
PSPPH_4696	8.26819916411737	0.175769126454608	1.10841171042082	0.158577471531652	0.874001779287359	NA
PSPPH_4697	6.84285411700007	-0.355794575843644	1.24030335371125	-0.286860931867218	0.774218805654291	NA
PSPPH_4699	29.6375369955079	-0.972262936139921	0.548281981134744	-1.77328996683001	0.0761806707319729	0.246199776423908
PSPPH_4700	19.0297901608094	-0.30413290301771	0.686968679958952	-0.442717276478867	0.657970244572484	0.834682253114808
PSPPH_4701	328.318929719303	-1.46872580398721	0.199578797847764	-7.3591274214786	1.85116265838367e-13	0.0000000000149439312785882
PSPPH_4702	90.1973517940275	-1.56979391782938	0.344590372229431	-4.55553620860946	0.00000522521133948984	0.0000946936259074893
pqqF	34.3815143075869	-0.592432519315539	0.531758865157771	-1.11409993915149	0.265236314756896	0.524176218480987
pqqA	5.32048056469026	0.99478456860221	1.3525532187936	0.735486452421815	0.462043287741082	NA
pqqB	53.4823539780518	0.00515715518571377	0.420357931067594	0.0122684855085665	0.990211410385027	0.995158956257202
pqqC	33.4094851836759	0.427911733782258	0.54167494465297	0.789978820335514	0.429540137514912	0.679299826459199
ppqD	8.39442022486176	-0.217908939292416	1.0743738005729	-0.202824137349793	0.839272491156204	NA
pqqE	44.6363800473579	-0.300381315834515	0.464161570148036	-0.647148181049788	0.517536044908368	0.74016148506894
PSPPH_4709	75.9674019306242	0.0158769011301411	0.386275311786552	0.0411025521064478	0.967214140037927	0.984276009684317
PSPPH_4710	6.78273208019085	-0.105146894049203	1.13825020488037	-0.0923759061042764	0.926399381707681	NA
PSPPH_4711	24.5851187303017	-2.19920521885318	0.621251501890473	-3.5399596011615	0.000400188286462653	0.00411622237504443
PSPPH_4712	206.933391309607	1.46164504136017	0.262385114839351	5.57060960662759	0.0000000253849558453416	0.000000861538877973959
PSPPH_4713	1.02428683284622	2.50221843807899	3.0986974592645	0.807506531687322	0.419374712921264	NA
PSPPH_4715	1018.22332077063	2.61791514742112	0.153116037559686	17.0975894435659	1.54670640357344e-65	1.03010646477991e-62
PSPPH_4716	28.0967578469096	-0.813949050196892	0.592747063829374	-1.37318107480528	0.169696061587148	0.409483974699422
PSPPH_4717	15.1249725480133	0.960374737277601	0.835046289724479	1.15008562889906	0.25010860481884	0.505179441042447
bioC	37.1036094188846	0.300865806958744	0.514247255465999	0.585060598303254	0.558506971267583	0.771712952000437
bioH	29.1943533004286	0.267208117058889	0.599391245869714	0.445799165236674	0.655742324854041	0.834682253114808
bioF	75.9265580084295	1.24961701069957	0.377057131516238	3.31413174887996	0.000919281809166429	0.00835824825808657
bioB	386.437020012464	-0.0869081947163479	0.175467520371027	-0.495295052512168	0.62039186276713	0.809554058892395
comF	13.057757907382	-0.090331144167317	0.870605209594529	-0.103756723681205	0.917362410536294	NA
PSPPH_4723	3.57776138713746	1.12855354422688	1.69779762806277	0.664716174397408	0.506232046594225	NA
PSPPH_4724	10.6288466954379	-0.744290962641422	0.904558921952752	-0.82282197939594	0.410609235729946	NA
PSPPH_4725	4.10730018390895	0.958581827527435	1.52850441780462	0.627137099743709	0.530569370038042	NA
PSPPH_4726	1.98952749002952	3.43466609761066	2.42362946966004	1.4171580848505	0.156436713414068	NA
PSPPH_4727	2.71027490646709	0.551141368311201	1.87083498493967	0.294596462407385	0.768302164895894	NA
PSPPH_4728	4.80772566041599	1.6504939818546	1.52359780029834	1.08328719136469	0.278680968801282	NA
PSPPH_4729	7.4177875045697	0.483968076996183	1.13307215676411	0.427129088034717	0.669285307348593	NA
PSPPH_4730	4.39101496476897	-0.35323754359642	1.48570663054481	-0.237757264007691	0.812069366616371	NA
PSPPH_4731	35.9010166333223	0.330559803882898	0.524521580200311	0.630212018648803	0.528555876912758	0.749772553831516
rarD	26.6902138236831	-0.0808618995365837	0.584841814722572	-0.138262855871449	0.890032680234413	0.950906823626752
PSPPH_4733	32.1348623031181	-0.796561709170872	0.533229304840991	-1.49384458419517	0.135216245383165	0.355242680178257
glcB	75.8917407006519	1.88808852454192	0.405799610792497	4.65276080687859	0.00000327520090739861	0.0000636871183745247
PSPPH_4735	2.33626123668071	0.228249391343331	1.99271883491256	0.114541694163967	0.908808396705577	NA
hopAS1	13.9384542185102	0.878302762659137	0.86355322943582	1.01708005102703	0.309115349469051	NA
PSPPH_4737	13.1129228574977	-0.222817687442711	0.86211594281063	-0.258454433305445	0.796056211434856	NA
PSPPH_4738	5.75574768240713	-0.289694396892902	1.32301805224167	-0.218964810345601	0.826677459855806	NA
PSPPH_4739	14.2241143459064	1.83735618296677	0.946027540287871	1.94218043843383	0.0521152603404607	NA
PSPPH_4740	4.34257261920744	2.14882141189973	1.68134644111313	1.27803607832132	0.201236705502069	NA
PSPPH_4741	3.13945352636917	0.235211778580946	1.73298252660741	0.135726572524312	0.892037440266344	NA
glyA2	7.88534718209026	-0.176752267346314	1.07292755939986	-0.164738304835026	0.869149965966303	NA
PSPPH_4743	25.72684056114	-1.70282596505837	0.5921253402595	-2.87578633995313	0.00403022415105047	0.0277396332938378
PSPPH_4744	7.27777104489107	0.757754396393858	1.17737126947437	0.643598511395774	0.519835815803037	NA
PSPPH_4746	0.192774773482306	0.115566906008363	4.92095527423604	0.0234846487253034	0.981263683651478	NA
PSPPH_4747	39.7144491838471	0.762764395097932	0.497572419957077	1.53297161278298	0.125282849415047	0.340564806981311
PSPPH_4748	19.1599413961029	0.865013064066091	0.723838327144629	1.19503628314124	0.232072854438096	0.48396949577013
PSPPH_4749	26.0640257144391	0.975040568515688	0.631962512930999	1.5428772254125	0.12286056759162	0.33843742883769
glyA	4.29128889463896	4.55639738501498	1.9481974271193	2.33877599959275	0.0193470294652048	NA
soxB	3.15771200810158	4.12014947415583	2.12037120030812	1.94312650235822	0.052000875605097	NA
soxD	0.385549546964611	1.09780523014529	4.85437434675221	0.226147625157869	0.821086604390077	NA
soxA	10.121882348641	1.50551608711721	1.07340899390815	1.4025558716774	0.160749318617664	NA
soxG	4.82175973848727	0.325216946605039	1.38743315402776	0.234401884992387	0.814672995394789	NA
purU3	16.5632828237676	-0.799074425117776	0.729499911311099	-1.09537288864317	0.273353306626858	0.531671133113573
fdhA2	46.5316947087943	-0.695148040428228	0.44175757812826	-1.57359618679003	0.115580835384074	0.324994390174747
PSPPH_4757	1.46636811969831	1.28395470078597	2.55816593565436	0.501904385048246	0.615734780585309	NA
PSPPH_4758	31.6284732125991	0.903893776357381	0.568316845484534	1.59047507308488	0.111727760006963	0.318286014097109
PSPPH_4759	27.2653825899032	0.374992946443662	0.613990462097547	0.610747185164068	0.541366963001164	0.760654846748471
PSPPH_4760	13.0646243260056	1.12907986073972	0.958260395825578	1.17825996530617	0.238692982981613	NA
PSPPH_4761	41.8898037763528	-0.447380854123997	0.47354642428325	-0.944745501565433	0.344788820998511	0.601911808086522
PSPPH_4762	0.253187738916998	0.462816141090359	4.89226825212875	0.0946015462028223	0.924631321653757	NA
PSPPH_4763	4.0056647818488	0.365024994924096	1.52129176899396	0.239944106951614	0.810373587043459	NA
PSPPH_4764	4.8655881754692	0.939449907770699	1.44715686230406	0.649169369431709	0.516228907847391	NA
PSPPH_4765	3.1536869684849	-0.278901470411547	1.70087977650358	-0.163974828946976	0.869750959170231	NA
betA	622.091840918084	0.23178824820918	0.157616048300007	1.47058786658573	0.141402607259862	0.367681566677638
betB	655.621322397433	-0.0530262018717918	0.161626770763454	-0.328078087691286	0.74285262137759	0.878275961919394
betI	63.0441149380033	0.379241717139848	0.391609471611239	0.968418142644751	0.332835582224271	0.592300595220747
PSPPH_4769	17.254134004515	0.988448877696055	0.774359946078748	1.27647211442356	0.201788678173027	0.447597867321352
PSPPH_4770	14.7190094965372	1.73323189174579	0.881462947386723	1.96631281766784	0.049262487110684	0.183033843323378
folA	11.4272257125023	0.0489097550530673	0.890385912979527	0.0549309623390144	0.956193464730843	NA
PSPPH_4772	13.2151008017162	1.2411883475333	0.883466980302402	1.40490632384297	0.160049135867348	NA
trmB	19.7059209072576	0.302490377166829	0.687422042090328	0.440035900284795	0.659911106035728	0.835620992708394
thiG	41.9813811909564	-0.587403213871313	0.477746809218411	-1.22952828263217	0.218873800497621	0.467961319844031
thiS	7.53704728162286	-0.0697025951632524	1.09415766872843	-0.0637043427609998	0.949205646750029	NA
PSPPH_4776	11.0140530642886	-1.94259155481391	0.903316842725108	-2.1505096140503	0.0315149263456076	NA
mtgA	24.2372465608173	-0.37152282419194	0.639307163199449	-0.581133523254508	0.561150466566892	0.772445240777699
rpoH	371.440501656048	-0.834701014659813	0.177388815936045	-4.70548839426693	0.00000253258913561463	0.0000515024233379953
ftsX	43.8269554457851	-0.354114222631142	0.459805172619782	-0.770139710724747	0.441217022206786	0.686144679104633
ftsE	28.5694081129947	0.716326029984699	0.655909604134762	1.09211090288826	0.274784357719809	0.533546303910765
ftsY	72.9397823073546	0.437755967188007	0.377865492064059	1.15849681006011	0.2466613526916	0.5028885344248
PSPPH_4782	52.5654375547681	0.417085179862733	0.437759041597572	0.952773421516571	0.340704883562256	0.597658938086549
PSPPH_4783	46.0349611664174	0.757312685561447	0.473649096259941	1.59888975095992	0.109845101741526	0.31465306563379
PSPPH_4784	14.955070164843	0.584577984844411	0.802745606020918	0.728223213506045	0.466476957988409	0.704390622068655
PSPPH_4785	28.0851363278342	1.0181371111533	0.627014017498322	1.62378684166502	0.104421309307209	0.305351440945631
PSPPH_4786	30.498581488051	0.31351862881732	0.560783911164261	0.559072082090254	0.576112527070986	0.784741304462198
PSPPH_4787	67.7038880260093	1.0159338677727	0.424336497631368	2.39417036583846	0.0166580093086307	0.0838883493349568
PSPPH_4788	10.4649702483954	1.19513611258331	0.98921598053327	1.20816498732565	0.226983806416952	NA
coaD	57.474115561503	-0.11366984630787	0.430896313987614	-0.26379860448548	0.791935109955574	0.904673442261736
PSPPH_4790	6.35482868547951	0.295903246084141	1.20289625828724	0.245992323981011	0.80568817454244	NA
PSPPH_4791	11.6596567687938	-0.0813152200743389	0.878721448304803	-0.0925381077600977	0.926270515483124	NA
mutM	34.7982021673784	0.240078588017641	0.566856388525463	0.423526298507715	0.671911315276928	0.843133181298981
PSPPH_4793	56.0113899882148	0.0254650566616782	0.409941891385526	0.0621186982760193	0.95046830668223	0.977643315257685
pfpi	11.3201429310787	-0.706696985902079	0.892951908959432	-0.79141662480525	0.428700911777068	NA
PSPPH_4795	47.988432982758	0.00869488254662326	0.444318022265105	0.0195690521448968	0.984387151914709	0.993712532285254
PSPPH_4796	12.490272795687	1.0699237992235	0.947382927204308	1.12934671767921	0.258751600382826	NA
PSPPH_4798	26.2662729069015	1.8191622749888	0.671467521394168	2.70923345810036	0.00674388677761947	0.0417807311059959
PSPPH_4799	29.6330010388242	1.30893479799465	0.601909383176535	2.17463763579634	0.0296572816741464	0.126003421786523
PSPPH_4800	30.7007731305385	1.01369672746562	0.574932598728009	1.7631575069988	0.0778739283662256	0.248450473254641
PSPPH_4801	91.4548792290655	-0.176176668295535	0.334047723161687	-0.527399697947532	0.597916053231184	0.796607039485129
msrA	87.7006193443625	0.480862366106686	0.339013002883138	1.41841865066292	0.15606857361935	0.391125757405407
PSPPH_4803	78.097842323542	-0.0797900844215395	0.361556849166883	-0.220684754293538	0.825337903120785	0.920343312647037
PSPPH_4804	5.51198011298182	0.75234588179659	1.32255767443356	0.568856766204024	0.569453347371366	NA
PSPPH_4805	7.53095878380807	0.840746347505426	1.16286931355756	0.722992977545634	0.469684198607677	NA
PSPPH_4806	9.65525471819723	0.851785972733037	1.00820934809858	0.844850302508556	0.398194425033554	NA
PSPPH_4807	14.085193282743	1.44456192119126	0.895192655888588	1.61368830685654	0.106595051532391	NA
PSPPH_4808	3.42620905028061	1.75994741789059	1.80716185790875	0.973873707099598	0.330119250167204	NA
PSPPH_4809	3.03172962649424	2.10074466323595	2.00609583509261	1.04718061145816	0.295016285760385	NA
PSPPH_4810	5.00035661982883	0.0850674239626762	1.35346551344656	0.0628515637210843	0.949884705088876	NA
noxB	3.14730754204463	1.07767850150594	1.78614791092496	0.603353448454253	0.546273583506111	NA
PSPPH_4813	5.14950232037367	0.599634321499244	1.38949236546054	0.431549201999752	0.666069085240694	NA
PSPPH_4814	25.5733718806411	-1.16476788919102	0.628029944522357	-1.85463750470827	0.0636480086417316	0.219454575137791
PSPPH_4815	12.9473919925445	0.0785564589203597	0.847334734151674	0.0927100657557819	0.926133900138787	NA
fba	225.943993309243	0.22455734786578	0.219122120403846	1.02480455853529	0.305455415062651	0.568528097182687
PSPPH_4818	18.0545797802641	-0.245412346800573	0.724560218199853	-0.33870524579764	0.734831788447846	0.875096953252152
pgk	93.6910306469974	0.816052873211822	0.367114330316032	2.22288482312668	0.0262235674167728	0.114711959931499
epd	26.4435390130773	1.77634506571484	0.66055528478528	2.6891694103882	0.00716300570105952	0.043402099525777
tkt	364.015374217592	1.38481472390607	0.188609154304773	7.34224555011972	2.10039584829015e-13	0.0000000000164572192348381
PSPPH_4822	13.3017281413383	-1.30082610863709	0.81780111160211	-1.59063871420854	0.111690906573335	NA
metK	139.263278278815	-1.29222354239366	0.275763873333615	-4.6859783581236	0.00000278625706993078	0.0000558089386037263
PSPPH_4825	18.376874982787	-0.524678254093125	0.706992884243524	-0.742126640573655	0.458010610208004	0.699946896290141
PSPPH_4826	16.6933818095726	-0.0444959476040358	0.744181687710916	-0.059791779801656	0.952321472632768	0.977643315257685
PSPPH_4827	8.56672594385753	1.45672231920933	1.15168436105977	1.26486246445933	0.205920634841553	NA
PSPPH_4828	9.26573238110437	0.700881747417467	1.01404877725341	0.691171631127878	0.489457689425181	NA
PSPPH_4829	2.87492927431839	1.99356601492645	2.04125978158719	0.976635131358121	0.32874982012863	NA
PSPPH_4830	2.08704628789195	-0.00362053676823863	2.04024287586473	-0.00177456165198181	0.998584105398816	NA
PSPPH_4831	6.4129428140656	2.47383526996289	1.50493383659109	1.64381663154476	0.100214084863298	NA
PSPPH_4832	16.4663981326446	0.455941915175117	0.763819464947392	0.596923665995498	0.550558345929365	0.764200614299945
PSPPH_4833	80.3144799806586	0.852487750428192	0.362178354271011	2.35377885059992	0.0185836635058514	0.0901764655365904
PSPPH_4834	12.8201343857464	-0.418693420766033	0.841206633862632	-0.497729575483121	0.618674659337659	NA
PSPPH_4836	0.192774773482306	0.115566906008363	4.92095527423604	0.0234846487253034	0.981263683651478	NA
PSPPH_4838	2.33257937517794	1.54247066589378	2.17075327005568	0.710569315809077	0.477351163098374	NA
PSPPH_4839	2.84008626413321	-0.657086766792797	1.82640168472291	-0.359771222447425	0.719018225314338	NA
PSPPH_4840	29.163597891547	-0.668235892465542	0.553659963792767	-1.20694277384243	0.227454183328573	0.478246207093385
PSPPH_4841	9.76077134580458	1.42822719096998	1.07308460457939	1.33095487986224	0.183203857768229	NA
PSPPH_4842	1.4534654527483	1.31190936255507	2.58305038358726	0.507891511095164	0.611529428287098	NA
PSPPH_4844	35.9080301665019	0.653370109662548	0.534409544555548	1.22260187213897	0.221480105678787	0.471264378217482
typA	383.248286968731	0.6941518912236	0.179022527553731	3.87745553986361	0.000105554608997684	0.0013390356112849
thiI	65.6295852007889	-0.364555732821776	0.40245291710695	-0.905834489764417	0.365023462748009	0.62414794914037
glnA	482.532693010139	0.202606763400857	0.161517688697444	1.25439365208093	0.209698958713885	0.457435684603578
PSPPH_4848	2.20262420344235	-0.79734685229422	1.94006728194887	-0.410989278419898	0.681080396449292	NA
aroH	6.51545801371414	-0.88633498934545	1.17017371860247	-0.757438810370816	0.448787011966858	NA
PSPPH_4850	7.58946241731262	-1.46254181976313	1.0785932053738	-1.35597166056341	0.175108185073889	NA
PSPPH_4851	3.56210890576152	-1.06003828809191	1.73993013249749	-0.609241870287251	0.542364131041686	NA
glnL	17.6925437420628	-1.30323234589665	0.724965607765631	-1.79764713241123	0.0722329442515025	0.239953917867553
ntrC	45.0051353896267	0.586391532394137	0.469649452067131	1.24857280214674	0.211821365244257	0.459883460537152
PSPPH_4854	37.3833804125104	0.94207289734874	0.529831547249262	1.77806116347681	0.0753938100135043	0.244937938873141
PSPPH_4855	4.29369553095098	2.14138796654855	1.69289983432865	1.26492301737259	0.205898925353411	NA
PSPPH_4856	5.73684808222337	0.425720261444494	1.28457899439279	0.331408393958464	0.740336025351908	NA
PSPPH_4857	6.00672814905655	1.26062285485836	1.30825533238583	0.9635908401454	0.335251100972622	NA
PSPPH_4858	7.71347290530289	1.13149994858247	1.14344041219887	0.989557423815866	0.322390489110348	NA
PSPPH_4859	55.2246281007112	0.589625316044377	0.424009739477999	1.39059380279865	0.164348636651795	0.40278267529014
hutU	12.7349816353595	4.6040808220411	1.50752088263151	3.05407432499659	0.00225756142242361	NA
PSPPH_4861	10.0895897888373	1.13508886122232	1.0122154141657	1.12139061047386	0.26212163113891	NA
PSPPH_4862	10.5689207221866	1.15295174128084	0.990748012845238	1.16371844942669	0.244538130181594	NA
PSPPH_4863	9.30823004292056	1.13876800364191	1.04699735850355	1.08765126711449	0.276749089055073	NA
hutH1	16.3974867325965	2.16304902113978	0.878994514324814	2.46082197998846	0.0138619127870043	0.0722664103025036
hutH2	32.4639580620912	0.978767607528702	0.561395638054312	1.74345424364343	0.0812543002376036	0.253467746877021
PSPPH_4866	34.9628205206237	0.274598664685619	0.517484821805435	0.530641002624156	0.595667576466842	0.794621143569188
hutI	34.8318810523228	0.164358093606288	0.522932100879765	0.314301021738343	0.753292422281902	0.884750461937781
PSPPH_4869	351.799147130115	2.9020452756426	0.235416426502264	12.3272845432249	6.45867406254232e-35	3.44118154052255e-32
cadR	3.42620905028061	1.75994741789059	1.80716185790875	0.973873707099598	0.330119250167204	NA
PSPPH_4871	9.63528626857913	-1.38199854013379	0.965619833055155	-1.43120355736817	0.152371884327166	NA
thyA	69.275525304942	-0.422632231421869	0.367169102254944	-1.15105609057598	0.249709160682183	0.505106457143003
lgt	68.7498121837428	-0.330984342751085	0.371927389535954	-0.88991655915432	0.373510691700862	0.632569919066177
ptsP	163.23623858843	-0.661621592249669	0.247770693715569	-2.67029801760649	0.00757839511107887	0.045064385214094
nudH	41.5816897664571	-0.632162672305479	0.468864191059961	-1.34828524839218	0.177566654875383	0.417332748290849
PSPPH_4876	37.9965510436291	0.802984102211231	0.52568798197192	1.52749183878836	0.126638755077825	0.342633879120382
PSPPH_4877	8.56658212978807	0.51695343475346	1.04342496613168	0.495439012418858	0.620290262188194	NA
ilvA2	0.578324320446917	1.68104233783297	4.21600668422331	0.39872857510487	0.690093210342963	NA
ilvA3	32.2792469805274	-0.12144285028973	0.531160319305253	-0.228636902787797	0.819151139905113	0.916833667797397
rpiA	28.0281046613676	-0.432388659457554	0.581330687292157	-0.743791217132583	0.457002794440334	0.698895312733255
PSPPH_4882	25.8019706603873	-0.263612974078465	0.599724095257485	-0.439557083270576	0.660257929766619	0.835620992708394
PSPPH_4883	84.8421760222039	0.790213173138392	0.350012997832185	2.25766808099299	0.0239663606492978	0.10784862292184
PSPPH_4884	152.85242945342	0.405835164941744	0.268174120609662	1.51332710262692	0.130196591594983	0.346843720009033
serA	164.991132149621	0.666437576845733	0.256819851045381	2.59496130899933	0.00946015677030677	0.0528340830945435
PSPPH_4886	22.5423253098881	0.29805990993469	0.645438029218578	0.461794775705339	0.644228497684797	0.828293782737596
PSPPH_4887	10.5195566417467	-0.761766124106822	0.944938160799746	-0.806154472015505	0.420153786335446	NA
PSPPH_4888	17.5158201780453	-0.340742110721321	0.720213544575597	-0.473112611235479	0.636132839871341	0.821055177043243
PSPPH_4889	39.5135430787489	-0.766156999363733	0.476621573612084	-1.6074744446782	0.107950330968948	0.310226193852511
PSPPH_4890	39.5877804460119	0.0150279121460266	0.488944151634633	0.030735436952841	0.97548052990262	0.989219692295614
